gt,hyp
and then شلنا المجلس التأسيسي وسويناه تحت الصندوق يعني الإدارة فالصندوق هي اللي تمشي فالفكرة الأساسية,
الsecurity guards حقين أرامكو من افضل الsecurity guards اللي موجودين فالبلد اذا ما كانوا الأفضل, في السيكوريتي قاردز حقين أرامكم من افضل السيكوريتي قاردز اللي موجودين في البلد اذا ما كانوا الافضل
وmost likely هم الأفضل, مصلاحك رو أمر أفضل
so in my capacity as chairman of أرامكو تكلمت معاهم قلت لهم اذا ممكن, انا ممكن
فا اخذنا ال ال الmodel اللي موجود في ارامكو سويناه في شركة سيف, فاخذنا ال model اللي موجود في ارامكو سويناه في شركة سيف
اكيد فيه بيكون مقابل يعني حنا شركة تجارية صندوق الاستثمارات فا لكنه استثمار ما يعتبر expense,
حتى وزارة الداخلية فيه أشياء كثيرة ماتبغى تكون فيها anymore فصارت سيف هي اللي replacement او اي واحد accredited, حتى وزارة الداخلية فيه أشياء كثيرة ماتبغى تكون فيها anymore فصارت سيف هي اللي replacement او اي واحد accredited
الأفراد اللي موجودين صارت رواتبهم ممتازة يعني relatively speaking بدال ماهي مثلا, الافراد اللي موجودين صارت رواتبهم ممتازة يعني relatively speaking بدال ماهي مثلا
x صارت يمكن three four x s or اكثر ولا اقل, x صارت تمكن three four x s او اكثر ولا اقل
فا everybody is winning, فا everybody is winning
حتى الملابس اللي موجودة يعني قلنا الuniform,
يعني لما تجي على doorman في نيويورك تشوف اللبس اللي لابسه,
والقطاعات الأخرى مثلا موضوع روشن فالإسكان amc فالسينما اء exactly مثلا, والقطاعات الأخرى مثلا موضوع روشن في الإسكان amc في السينما exactly مثلا
اء الmodels اللي كانت موجودة مثلا فالكويت معطى لشركة او شركتين فا باقي دول الخليج مختلفة من دولة الى أخرى, ولمدلز اللي كانت موجودة مثلا في الكويت معطى للشركة او شركتين في باقي دول خليج مختلفة من دولة الى أخرى
so اء يوم تم اقتراح السينما كنشاط يكون موجود,
basically الصندوق paved the way يعني هو اللي عبد الطريق قدام, اوه
اليوم فيه الظاهر اكثر من ستة شركات فالسينما وبعضها اكبر منكم yeah,
منافس بس وش الخط الفاصل بين انك تدخل في قطاعات او ماتدخل قطاعات اخرى وش اللي يحدد مافيه خط فاصل اي قطاع نشوفه underdeveloped,
ولا underserved ندخل فيه, ولا أن ترسربت ندخل فيه
فا it s better for us to على قولتهم hit the ground running بدال ماتنزل وتعيد تأسيس تأسس خذ هذي الشركة وسويها,
وادخل معاهم we did it we did it شركة زي اكوا باور شركة عظيمة قبل لانجيها وصارت اعظم بعد ماجيناها, اشتركة زي اكوا باور شركة عظيمة قبل لانجيها وصارت اعظم بعد ما جيناها
يوم دخلنا فيها زودنا النسبة حقتنا وبعدين دخلناها في السوق الاسهم المحلية والان من افضل الشركات performance فسوق الاسهم المحلية,
we gave them access ل مشاريع للمشاريع اللي renewable energy الطاقة المتجددة,
فا يعني لما تشوف هذا الاشياء كلها روشن مثلا you mentioned روشن روشن initially اكثر المظورين العقاريين,
كانوا يتوقعوا اننا بنأخذ الشغل من عندهم no we did not, كانوا يتوقعوا اننا بنأخذ الشغل من عندهم no we did not
سوينا البنية التحتية سوينا الmaster plans سوي جبنا everything, سوينا البنية التحتية سوينا الماستر بلان جبنا everything
and عطيناهم two things, او ده نعم وثنان
تعال طور فيها سو اللي تبيه only, وكارة تطور فيها سو اللي تبيه only
within الكود حقنا الكود حقنا, الكود حقنا الكود حقنا
so we re working عالعكس يعني, نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم نعم ن
