gt,hyp
واحتمال بسيط انها تكون v shape انه ينزل ويطلع, وإحتمال بسيط انه تكون في شاب انه ينزل ويطلع
فكانت عندنا إحنا الprovision نبغى نشتري بثمانين مليار, فكانت عندنا احنا البروفيزن نبغى نشتري بـ 80 مليار
ومانزل ارتد فا فا جاء عائد سريع فا جاء عائد سريع ماقدرنا to deploy المبلغ كامل للاسف, وما نزل ارتد فجاء عائد سريع فجاء عائد سريع ما قدرنا ان تدبلوي المبلغ كامل للأسف
وبعدين that s a funny thing العالم كله كان يتكلم على الدخول من الصحافة العالمية ما نتكلم على المحلية كان يتكلم على دخول, بعدين العالم كله كان يتكلم على دخول من الصحافة العالمية كان يتكلم على دخول
فال مع النزول هذا فكان i think ال ال effect للطلوع هذا, مع النزول هذا فكان i think الاطلوع هذا
من أساسه اللي هو الدخول حقنا cods because we had to disclose كانوا معظم الشركات كنا نطلع فوق الخمسة بالمية لازم تفصح قريب we have to disclose it, من أساسه هو دخول حقنا كأننا نتعلم أنا مضم الشركات كان نطلع فوق 5 قليلا نتعلم
we have to disclose بشكل شهري وش اللي جالسين نسويه وهنا كانت أتذكر أبو فيصل كثير أسئلة طرحت في ذيك الفترة بأنه هل الصندوق مضارب, وي هفت دشكراز بشكل شاهري واش اللي جاسين سويه وهنا كانت تذكرة وفيصل كثير اسئلة يعني طرحت في ديك الفترة بانه هل الصندوق مضارب
ولا هو المفترض إنه صندوق سيادي قراراته طويلة المدى ثلاثة أشياء سويناها بالنسبة للدخول فأثناء الpandemic, ولا هوا مفترضون الصندوق سيادي قرارات وطويلة المدى ثلاثة اشياء سوناها بالنسبة للدخول في أثناء البيندميك
strategic poisitions أخذنا فيه شركات إلى الان ما طلعنا منها ما تخارجنا منها أبد, strategic positions أخذنا في شركات الان ما طلعنا منه ما تخرجنا منها بد
opportunistic اللي هي نشوف وش الفرصة وندخل فيها ونطلع, اللي هي نشوف وش الفرصة وندخل فيها ونطلع
which is makes يعني perfect sense, which is makes any perfect sense شيء الثالث اللي هو يسمونه رسكو فينانسا
الشيء الثالث اللي هو يسمونه rescue financing اللي هي نجي على الشركات, اللي هي نجل على الشركات
convertibles قروض تحول إلى أسهم او شيء زي كذا فا هذا الأساس اللي كنا داخلين فيه ما كنا داخلين على أساس انه, convertibles تحول إلى أسهم أو شيء زيك فهذا الأساس اللي كنا نداخلين فيه ما كنا نداخلين على أساس أنه
ننتهز فرصة ونمشي and that s it كنت أتحدث مع يعني بعض الأصدقاء اللي يعملون فالصندوق وكانوا يقولون لي على التحول الكبير اللي صار فيه موضوع ترشيح, ننتهج فرصة ونمشي and that s it انت تحدث مع بعض الأصدقاء اللي عملون في الصندوق وكان يقولولي على التحول الكبير اللي صار في الموضوع ترشيح
اللي هي to have the right people, الي هي to have the right people
right processes and systems الإجراءات والأنظمة السليمة وال ال إجراءات والأنظمة السليمة, واجراءات والانظمة السليمة والاجراءات والانظمة السليمة
and to have the right product وش وش وش أنت تبيع وش أنت تبغى تسويه المنتج أو الخدمة المناسبة exactly, and to have the right product وش انت تفيره وش انت بودتسوي المنتج او الخدمة المناسبة exactly
اليوم is not about people only it s about people الأشياء اللي نسويها, اليوم it s not about people only it s about people لشال نسويها
going back you know الevidence base والبيانات والمعلومات والأشياء هذي, نحن برعب للبيانات والمعلومات والأشياء هذه
