gt,hyp
فكانت عندنا إحنا الprovision نبغى نشتري بثمانين مليار, فكانت عندنا احنا البروفيزين نبغى نشتري بثمانين مليار
ومانزل ارتد فا فا جاء عائد سريع فا جاء عائد سريع ماقدرنا to deploy المبلغ كامل للاسف, وما نزل ارتد فجاء عائد سريع فجاء عائد سريع ما قدرنا تدبلوي المبلغ كامل للأسف
وبعدين that s a funny thing العالم كله كان يتكلم على الدخول من الصحافة العالمية ما نتكلم على المحلية كان يتكلم على دخول, بعدين that s a funny thing العالم كله كان يتكلم على دخول من الصحافة العالمية ما نتكلم على المحلية كان يتكلم على دخول
فال مع النزول هذا فكان i think ال ال effect للطلوع هذا, فكان i think الـ effect الطلوع هذا
من أساسه اللي هو الدخول حقنا cods because we had to disclose كانوا معظم الشركات كنا نطلع فوق الخمسة بالمية لازم تفصح قريب we have to disclose it, من اساسه هو دخول حقنا كدس because we had to disclose لانو مضم الشركات كان نطلع فوق 5 قليلا we have to disclose it
we have to disclose بشكل شهري وش اللي جالسين نسويه وهنا كانت أتذكر أبو فيصل كثير أسئلة طرحت في ذيك الفترة بأنه هل الصندوق مضارب, we have to disclose بشكل شهري ووش اللي جاسين نسوي وهنا كانت تذكرة وفي اصل كتير اسئلة يعني طرحت في ديك الفترة بانه هل الصندوق مضارب
ولا هو المفترض إنه صندوق سيادي قراراته طويلة المدى ثلاثة أشياء سويناها بالنسبة للدخول فأثناء الpandemic, ولا هو مفترضن الصندوق السيادي قراراته طويلة المدى ثلاثة اشياء سوناها بالنسبة للدخول في أثناء البندامك
strategic poisitions أخذنا فيه شركات إلى الان ما طلعنا منها ما تخارجنا منها أبد, strategic positions اخذنا في شركات الان ما تخرجن منها ابدا
opportunistic اللي هي نشوف وش الفرصة وندخل فيها ونطلع, اللي هي نشوف وش الفرصة وندخل فيها ونطلع
which is makes يعني perfect sense, which is makes perfect sense شيء الثالث اللي هو يسمونه rescue financing
الشيء الثالث اللي هو يسمونه rescue financing اللي هي نجي على الشركات, اللي هي نجد على الشركات
convertibles قروض تحول إلى أسهم او شيء زي كذا فا هذا الأساس اللي كنا داخلين فيه ما كنا داخلين على أساس انه, convertibles غروض تحول إلى السم أو شيء زيك فهذا الأساس اللي كنا داخرين فيه ما كنا داخرين على أساس انه
ننتهز فرصة ونمشي and that s it كنت أتحدث مع يعني بعض الأصدقاء اللي يعملون فالصندوق وكانوا يقولون لي على التحول الكبير اللي صار فيه موضوع ترشيح, ننتهج فورصة ونمشي and that s it انت تحدث مع بعض الأصدقاء اللي عملوا في الصندوق وكان يقولون لي على التحول الكبير اللي صار في الموضوع ترشيح
اللي هي to have the right people, الي هي to have the right people
right processes and systems الإجراءات والأنظمة السليمة وال ال إجراءات والأنظمة السليمة, rights processes and systems واجرات والانظمة السليمة واجرات والانظمة السليمة
and to have the right product وش وش وش أنت تبيع وش أنت تبغى تسويه المنتج أو الخدمة المناسبة exactly, and to have the right product وش انت تبيعي وش انت بواتسويه المنتج أو الخدمة المناسبة
اليوم is not about people only it s about people الأشياء اللي نسويها, اليوم it s not about people only it s about people لا شاء اللي نسويها
going back you know الevidence base والبيانات والمعلومات والأشياء هذي, going back you know evidence base والبيانات والمعلومات والاشياء هذه
