gt,hyp
we have to disclose بشكل شهري وش اللي جالسين نسويه وهنا كانت أتذكر أبو فيصل كثير أسئلة طرحت في ذيك الفترة بأنه هل الصندوق مضارب, we have to disclose بشكل شهري واش اللي جاسين نسوي وهنا كانت تبكرة وفيصل كثير اسئلة لأني طرحت في ديك الفترة بأنه هال الصندوق مضارب
ولا هو المفترض إنه صندوق سيادي قراراته طويلة المدى ثلاثة أشياء سويناها بالنسبة للدخول فأثناء الpandemic, ثلاثة أشياء سوناها بالنسبة للدخول فأثناء البندامك
strategic poisitions أخذنا فيه شركات إلى الان ما طلعنا منها ما تخارجنا منها أبد, strategic positions اخذنا في شركات الان ما طلعنا منها ما تخرجنا منها ابدا
opportunistic اللي هي نشوف وش الفرصة وندخل فيها ونطلع, اللي هي نشوف وش الفرصة وندخر فيها ونطلع
which is makes يعني perfect sense, which is makes perfect sense شيء الثالث اللي هو يسمونه rescue financing
الشيء الثالث اللي هو يسمونه rescue financing اللي هي نجي على الشركات, اللي هي ان اجي على الشركات
convertibles قروض تحول إلى أسهم او شيء زي كذا فا هذا الأساس اللي كنا داخلين فيه ما كنا داخلين على أساس انه, convertibles قروض تحول إلى السم أو شيء زيك فهذا الأساس اللي كنا نداخلين فيه ما كنا نداخلين على أساس انه
ننتهز فرصة ونمشي and that s it كنت أتحدث مع يعني بعض الأصدقاء اللي يعملون فالصندوق وكانوا يقولون لي على التحول الكبير اللي صار فيه موضوع ترشيح, منتهج فرصة ونمشي and that s it كنت تحدث مع بعض الاصدقاء اللي عملون في الصندوق وكانوا يقولون لي على التحول الكبير اللي صار في الموضوع ترشيح
اللي هي to have the right people, الي هي to have the right people
right processes and systems الإجراءات والأنظمة السليمة وال ال إجراءات والأنظمة السليمة, وإجراءات والأنظمة السليمة
and to have the right product وش وش وش أنت تبيع وش أنت تبغى تسويه المنتج أو الخدمة المناسبة exactly, and to have the right product وش انت تبيعه وش انت بو تسويه المنتجة والخدمة المناسبة exactly
اليوم is not about people only it s about people الأشياء اللي نسويها, اليوم it s not about people only it s about people لاشاء اللي نسويها
going back you know الevidence base والبيانات والمعلومات والأشياء هذي, going back you know evidence base والبيانات والمعلومات والاشياء هذي
اء اسسنا تقريبا if i m not mistaken, أس سنا تخليب ا إذا لم نتحرك أن
قاعدة البيانات اللي موجودة عندنا حاليا فيها اكثر من الف واربع مية potential board member, قاعدة البيانات اللي موجودة عندنا حاليا فيها أكثر من 1400 potential board member
لاي شركة نجي نشوف وش الqualities اللي نبيها فال فال, لأي شركة نجي نشوف واش الـqualities اللي نبيها في الـ
الboard member, البيوت مانبر
وال ال بالإضافة للeducation و previous experiences تعليمه وخبراته السابقة صحيح, والأضافة للـ education والـ previous experiences تعليم وخبرات السابقة صحيح
لل لل الcomposition of مجلس الإدارة مثلا نبغى على الأقل واحد, للcomposition of مجلس سيدارة مثلا نبغى على الأقل واحد
فالناحية الgovernance الحوكمة والcompliance الالتزام والحوكمة, في الناحية الـ governance والـ compliance الالتزام والحكمة
financialولا accounting background يكون عنده خبرة مالية او محاسبية نبغى واحد مثلا عنده أشياء استراتيجية نبغى واحد عنده خبرة قيادية, financial accounting background يكون عنده خبرى مالية أو محاسبية نبغى واحد مثلا لو عنده أشياء استراتيجية نبغى واحد عنده خبرة قيادية
إذا بيكون chairman of the company, إذا بكون chairman of the company
ونبغى أحد يكون عارف الbuisness, ونبغى احد يكون عارف البزنس
فا إذا مالقينا احد يعرف الbuisness من محليا نجيب ناس أجانب, فاذا ما لقى احد عارف البزنس محليا نجيب الناس الجانب
سعوديين لكن we don t mind انه يكون عالعكس we encourage انه تجي خبرات من الهند من أمريكا من, سعوديين لكننا لا نتخذ انه يكون علىكس وي وينكرج انه تيجي خبرات من الهند من امريكا من
