gt,hyp
ولازم والأعضاء اللي موجودين لهم النائبين الاثنين والمدير الاستثمار العقاري والgiga projects كبير الإداريين الgeneral counsel, وليزم والأعضاء اللي موجودين اللي هما النائبين الاثنين والمدير الاستثمار العقاري والgiga project كبير الإداريين الgeneral counselبقدرتنا انه نظام التحقيقات المتحدة والجانباليين الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئة الاجئ
اء i think that s it, او افرادت لكم
وال cfo وال كمان الcoo, او الكمان الco
once إذا الشركة غير استراتيجية وقف الموضوع هنا, once إذا الشركة غير استراتيجية وقف الموضوع هنا
إذا الشركة استراتيجية بعد هذي تروح للbic,
اللي هي معليش أنا جالس أعطيك معلومات بالعكس بالعكس يمكن مملة بالعكس بس تروح للجنة اللي هي bic board investment committee أو لجنة الاستثمارات التابعة للص لمجلس الصندوق, ما ليش أنا جالس أعطيك معلومات كمملة بالعكس بس تروح للجنة اللي هي البي آي سي board investment committee أو لجنة الاستثمارات التابعة لمجلس صندوق
بعد ما يخلصون منها either وافقوا على ترشيحات أو يرفضوها,
فا it s not based on friends and family يعني لو اطلب منك الحين تتوسط لي اصير فشركة البحر الأحمر ما حتضبط هاه, فإنه لا تسيط على صفحات واصلة فعلي لو اطلب منك الحين تتوسط لي اصير في شركة البحر الأحمر ما حتضبط هاه
تدمرون الاقتصاد القديم أو أو القطاع الخاص اللي اليوم يشتكي أحيانا من مو أحيانا دائما من انه الصندوق ينافسنا not anymore ما اعتقد يشتكون الان,
give me an example كنت اجلس مع كذا كنت اجلس مع كثير من الوزراء يقولوا فلان يقول ومدري, give me an example كنت اجلس مع كثير من الوزراء يقولوا فلان يقولوا مدريب
قلت لهم give me an example, قلت لهم give me an example
فتضطر الدولة إنها تجيب منشأتها الأمنية لتحرس بعض المواقع exactly,
and then شلنا المجلس التأسيسي وسويناه تحت الصندوق يعني الإدارة فالصندوق هي اللي تمشي فالفكرة الأساسية,
الsecurity guards حقين أرامكو من افضل الsecurity guards اللي موجودين فالبلد اذا ما كانوا الأفضل, في الsecurity guards حقين أرامكو من افضل security guards اللي موجودين في البلد اذا ما كانوا الافضل
وmost likely هم الأفضل, most likely هم الأفضل
so in my capacity as chairman of أرامكو تكلمت معاهم قلت لهم اذا ممكن, اذا ممكن
فا اخذنا ال ال الmodel اللي موجود في ارامكو سويناه في شركة سيف, فاخذنا ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال ال
اكيد فيه بيكون مقابل يعني حنا شركة تجارية صندوق الاستثمارات فا لكنه استثمار ما يعتبر expense,
حتى وزارة الداخلية فيه أشياء كثيرة ماتبغى تكون فيها anymore فصارت سيف هي اللي replacement او اي واحد accredited, حتى وزارة الداخلية فيه أشياء كثيرة ماتبغى تكون فيها anymore فصارت سيف هي اللي replacement او اي واحد accredited
الأفراد اللي موجودين صارت رواتبهم ممتازة يعني relatively speaking بدال ماهي مثلا, الافراد اللي موجودين صارت رواتبهم ممتازة يعني relatively speaking بدال ما هي مثلا
x صارت يمكن three four x s or اكثر ولا اقل, x صارت تمكن three four x s او اكثر ولا اقل
فا everybody is winning, فأ everybody is winning
