gt,hyp
we have to disclose بشكل شهري وش اللي جالسين نسويه وهنا كانت أتذكر أبو فيصل كثير أسئلة طرحت في ذيك الفترة بأنه هل الصندوق مضارب, we have to disclose بشكل شاهري ووش اللي جاسين نسوي وهنا كانت تذكر وفي اصل كثير اسئلة يعني طرحت في ديكالفترة بانه هل الصندوق مضارب 
ولا هو المفترض إنه صندوق سيادي قراراته طويلة المدى ثلاثة أشياء سويناها بالنسبة للدخول فأثناء الpandemic, ولا هو مفترضن الصندوق سيادي قرارات وطويلة المدة ثلاثة أشياء سوناها بالنسبة للدخول فأثناء البنتامك
strategic poisitions أخذنا فيه شركات إلى الان ما طلعنا منها ما تخارجنا منها أبد, strategic positions أخذنا في شركات الان ما طلعنا منها ما تخرجنا منها بد
opportunistic اللي هي نشوف وش الفرصة وندخل فيها ونطلع, اللي هي نشوف وش الفرصة وندخر فيها ونطلع
which is makes يعني perfect sense, which is makes perfect sense شيء الثالث اللي هو يسمونه rescue financial
الشيء الثالث اللي هو يسمونه rescue financing اللي هي نجي على الشركات, اللي هي نجل على الشركات
convertibles قروض تحول إلى أسهم او شيء زي كذا فا هذا الأساس اللي كنا داخلين فيه ما كنا داخلين على أساس انه, convertibles قروض تحول إلى السماو شيء زيك فهذا الأساس اللي كنت نداخلين فيه ما كنت نداخلين على أساس انه
ننتهز فرصة ونمشي and that s it كنت أتحدث مع يعني بعض الأصدقاء اللي يعملون فالصندوق وكانوا يقولون لي على التحول الكبير اللي صار فيه موضوع ترشيح, ننتهج فرصة ونمشي and that s it انت تحدث مع بعض الأصدقاء اللي عملون في الصندوق وكان يقولولي على التحول الكبير اللي صار في موضوع ترشيح
اللي هي to have the right people, اللي هي to have the right people
right processes and systems الإجراءات والأنظمة السليمة وال ال إجراءات والأنظمة السليمة, rights processes and systems واجرات والانظمة السليمة واجرات والانظمة السليمة
and to have the right product وش وش وش أنت تبيع وش أنت تبغى تسويه المنتج أو الخدمة المناسبة exactly, and to have the right product وش انت تفيره وما تسوي المنتجة أو الخدمة المناسبة
اليوم is not about people only it s about people الأشياء اللي نسويها, اليوم it s not about people only it s about people لشال نسويها 
going back you know الevidence base والبيانات والمعلومات والأشياء هذي, go back to the evidence base والبيانات والمعلومات والأشياء هذي
اء اسسنا تقريبا if i m not mistaken, أساسنا تخليب ا if i m not mistaken
قاعدة البيانات اللي موجودة عندنا حاليا فيها اكثر من الف واربع مية potential board member, قاعدة البيانات اللي موجودة عندنا حاليا فيها اكثر من 1400 potential board member
لاي شركة نجي نشوف وش الqualities اللي نبيها فال فال, لأي شرك أنا اجي نشوف واش الـqualities اللي نبيها في
الboard member, البيوت مانبر
وال ال بالإضافة للeducation و previous experiences تعليمه وخبراته السابقة صحيح, بالاضافة للـ education والأعادات الأخرى تعليمه وخبراته السابقة صحيح
لل لل الcomposition of مجلس الإدارة مثلا نبغى على الأقل واحد, لل لل composition of مجلسة دارة مثلا نبغى على اقل واحد
فالناحية الgovernance الحوكمة والcompliance الالتزام والحوكمة, في الناحية الـ governance والـ compliance الالتزام والحوكمة
financialولا accounting background يكون عنده خبرة مالية او محاسبية نبغى واحد مثلا عنده أشياء استراتيجية نبغى واحد عنده خبرة قيادية, يكون عنده خبرى مالية أو محاسبية نبغى واحد مثلا لو عنده أشياء استراتيجية نبغى واحد عنده خبرة قيادية
إذا بيكون chairman of the company, إذا بكوني chairman of the company
ونبغى أحد يكون عارف الbuisness, ونبغى احد يكون عارف البزنس
فا إذا مالقينا احد يعرف الbuisness من محليا نجيب ناس أجانب, فإذا ما لقان احد يعرف البزنس من محليا نجيب ناس الجانب
