gt,hyp
oh it was really good يعني دخلنا تقريبا يمكن حوالي ما كنت غلطان, oh it was really good يعني دخلنا تقريبا كنت حوالي إذا ما كنت غلطان
قريب الأربعين بالمية فيها دولار فا it was خلال, قريب الاربعين بالمئة فيها دولار فاتوجس خلال
خلال فترة الأشهر الأولية لأنه حنا اللي كنا متوقعين tell you the truth, خلال فترة الاشرة الاولية لانه حين اللي كنوا متوقعين tell the truth
تكون الrecovery as w shape ولا u shape, تكون الـ recovery as w shape ولا u shape
واحتمال بسيط انها تكون v shape انه ينزل ويطلع, واحتمال بسيط انه تكون في شاب انه ينزل ويطلع
فكانت عندنا إحنا الprovision نبغى نشتري بثمانين مليار, فكانت عندنا البروفيزن نبغى نشتري بـ 80 مليار
ومانزل ارتد فا فا جاء عائد سريع فا جاء عائد سريع ماقدرنا to deploy المبلغ كامل للاسف, وما نزل ارتد فجاء عائد سريع فجاء عائد سريع ما قدرنا تدبلوي المبلغ كامل للأسف
وبعدين that s a funny thing العالم كله كان يتكلم على الدخول من الصحافة العالمية ما نتكلم على المحلية كان يتكلم على دخول, بعدين that s a funny thing العالم كله كان يتكلم على دخول من الصحافة العالمية ما نتكلم على المحلية كان يتكلم على دخول
فال مع النزول هذا فكان i think ال ال effect للطلوع هذا, في الـ مع النزول هذا فكان i think الااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااااا
من أساسه اللي هو الدخول حقنا cods because we had to disclose كانوا معظم الشركات كنا نطلع فوق الخمسة بالمية لازم تفصح قريب we have to disclose it, من اساسة هو دخول حقنا good because we had to disclose يعنى مظم الشركات كان نطلع فوق 5 طيب انتصح ويجب عليك أن نتصح
we have to disclose بشكل شهري وش اللي جالسين نسويه وهنا كانت أتذكر أبو فيصل كثير أسئلة طرحت في ذيك الفترة بأنه هل الصندوق مضارب, we have to disclose بشكل شهري ووش اللي جاسين سوي وهنا كانت أذكر وبافاصل كثير اسئلة يعني طرحت في ديك الفترة بانه هال الصندوق مضارب
ولا هو المفترض إنه صندوق سيادي قراراته طويلة المدى ثلاثة أشياء سويناها بالنسبة للدخول فأثناء الpandemic, ولا هو مفترض للصندوق السيادي قرارات طويلة المدى ثلاثة اشياء سوناها بالنسبة للدخول في أثناء البنتامك
strategic poisitions أخذنا فيه شركات إلى الان ما طلعنا منها ما تخارجنا منها أبد, strategic positions اخذنا في شركاتي لا ما طلعن منه ما تخرجن منها بد
opportunistic اللي هي نشوف وش الفرصة وندخل فيها ونطلع, اللي هي نشوف واش الفرصة وندخل فيها ونطلع
which is makes يعني perfect sense, which is makes perfect sense شيء الثالث اللي هو يسمونه rescue financial
الشيء الثالث اللي هو يسمونه rescue financing اللي هي نجي على الشركات, اللي هي نجد على الشركات
convertibles قروض تحول إلى أسهم او شيء زي كذا فا هذا الأساس اللي كنا داخلين فيه ما كنا داخلين على أساس انه, اوه كونفرتابلز قروض تحول الى اسم او شي زي كذا فهذا الاساس اللي كنا داخليين فيه ما كنا داخليين على اساس انه
